ENSG	CDS	5utr	3utr	5utr|3utr	intron	intergenic	noncoding_exon	noncoding_intron
ENSG00000078053.12	0	0	0	0	1	0	0	0
ENSG00000166501.8	0	0	0	0	3	0	0	0
ENSG00000184903.5	13	55	1	0	1057	0	0	0
ENSG00000120756.8	0	2	0	0	37	0	0	0
ENSG00000147403.12	26	14	1	0	68	0	0	1
ENSG00000174669.7	5	7	2	0	53	0	0	0
ENSG00000225991.1	0	0	0	0	0	0	1	0
ENSG00000104613.7	10	6	1	0	73	0	0	0
ENSG00000034510.4	3	7	12	0	49	0	0	0
ENSG00000227722.1	0	0	0	0	0	0	4	0
ENSG00000087263.12	18	0	2	0	29	0	0	0
ENSG00000163993.6	16	5	4	0	54	0	0	0
ENSG00000111199.6	3	1	0	0	113	0	0	0
ENSG00000240328.1	0	0	0	0	0	0	1	0
ENSG00000177463.11	14	9	0	0	211	0	0	0
ENSG00000198569.5	2	0	0	0	6	0	0	0
ENSG00000006453.9	7	3	7	0	434	0	0	0
ENSG00000199523.1	0	0	0	0	0	0	7	0
ENSG00000177606.5	15	19	37	0	0	0	0	0
ENSG00000157637.8	151	12	21	0	1649	0	0	0
ENSG00000082014.12	0	0	0	0	30	0	0	0
ENSG00000228538.1	0	0	0	0	0	0	0	1
ENSG00000264739.1	0	0	0	0	0	0	2	0
ENSG00000204084.8	28	2	23	0	102	0	0	0
ENSG00000235669.1	0	0	0	0	0	0	0	1
ENSG00000265706.1	0	0	0	0	0	0	8	0
ENSG00000128218.7	0	0	0	0	1	0	0	0
ENSG00000187240.9	0	0	0	0	1	0	0	0
ENSG00000228049.5	0	0	3	0	53	0	0	0
ENSG00000104903.4	1	2	0	0	6	0	0	0
ENSG00000140688.12	52	1	48	0	152	0	0	0
ENSG00000252690.2	0	0	0	0	0	0	6	0
ENSG00000104381.8	3	1	4	0	6	0	0	24
ENSG00000245849.2	0	0	0	0	0	0	17	29
ENSG00000235481.2	0	0	0	0	0	0	0	11
ENSG00000060237.12	75	27	12	0	255	0	0	0
ENSG00000175911.4	5	5	3	0	0	0	0	0
ENSG00000162959.9	3	31	2	0	452	0	0	0
ENSG00000235448.1	0	0	0	0	0	0	0	4
ENSG00000233852.1	0	0	0	0	0	0	0	10
ENSG00000130703.11	36	9	16	0	713	0	0	0
ENSG00000252695.1	0	0	0	0	0	0	1	0
ENSG00000204308.6	2	0	7	0	73	0	0	0
ENSG00000230701.1	0	0	0	0	0	0	8	0
ENSG00000072110.9	66	51	4	0	1700	0	0	0
ENSG00000233376.1	0	0	0	0	0	0	0	11
ENSG00000112167.5	0	0	0	0	10	0	0	0
ENSG00000236209.1	0	0	0	0	0	0	0	17
ENSG00000239462.1	0	0	0	0	0	0	0	8
ENSG00000229195.1	0	0	0	0	0	0	0	9
ENSG00000219926.6	0	0	0	0	0	0	9	9
ENSG00000254706.1	8	0	0	0	151	0	0	0
ENSG00000236915.1	0	0	0	0	0	0	0	4
ENSG00000255438.2	0	0	0	0	0	0	0	1
ENSG00000135924.11	48	40	617	0	55	0	0	0
ENSG00000260369.2	0	0	0	0	0	0	2	0
ENSG00000216101.1	0	0	0	0	0	0	3	0
ENSG00000042493.11	1	0	0	0	28	0	0	0
ENSG00000118260.10	4	2	5	0	195	0	0	0
ENSG00000176155.14	90	30	22	0	829	0	0	0
ENSG00000257607.1	0	0	0	0	0	0	10	43
ENSG00000259541.1	0	0	0	0	0	0	0	1
ENSG00000158813.13	10	4	9	0	668	0	0	0
ENSG00000129925.6	71	18	35	0	325	0	0	0
ENSG00000141644.13	32	11	6	0	76	0	0	0
ENSG00000183016.9	0	0	0	0	0	0	1	0
ENSG00000207932.1	0	0	0	0	0	0	7	0
ENSG00000230530.1	0	0	0	0	0	0	0	2
ENSG00000259952.1	0	0	0	0	0	0	8	25
ENSG00000249476.1	0	0	0	0	0	0	4	10
ENSG00000189362.7	1	1	2	0	5	0	0	0
ENSG00000198093.6	6	1	0	0	6	0	0	0
ENSG00000148143.8	0	0	0	0	3	0	0	0
ENSG00000171456.12	139	36	38	0	957	0	0	0
ENSG00000235724.4	0	0	0	0	0	0	0	2
ENSG00000209480.1	0	0	0	0	0	0	105	0
ENSG00000165943.4	5	5	3	0	7	0	0	0
ENSG00000252809.2	0	0	0	0	0	0	6	0
ENSG00000212719.6	2	2	33	0	2	0	0	1
ENSG00000265814.1	0	0	0	0	0	0	1	0
ENSG00000206937.1	0	0	0	0	0	0	3	0
ENSG00000124251.6	0	0	0	0	0	0	1	0
ENSG00000269343.2	17	11	9	0	283	0	0	0
ENSG00000109184.10	59	19	10	0	502	0	0	0
ENSG00000214827.5	1	1	1	0	5	0	1	0
ENSG00000182993.3	0	0	0	0	1	0	0	4
ENSG00000219329.1	0	0	0	0	0	0	1	0
ENSG00000196136.12	253	140	133	0	1363	0	0	0
ENSG00000182912.6	3	10	11	0	6	0	0	13
ENSG00000260448.1	0	0	0	0	0	0	0	3
ENSG00000206897.1	0	0	0	0	0	0	2	0
ENSG00000145781.4	4	0	0	0	169	0	6	186
ENSG00000177946.4	1	4	4	0	0	0	0	0
ENSG00000269095.1	4	1	0	0	286	0	0	0
ENSG00000188643.6	1	9	2	0	24	0	0	0
ENSG00000158480.6	9	2	11	0	24	0	0	0
ENSG00000115661.9	8	12	15	0	54	0	0	0
ENSG00000205571.8	0	0	1	0	2	0	0	0
ENSG00000162385.6	3	0	0	0	20	0	0	0
ENSG00000260495.1	0	0	0	0	0	0	3	0
ENSG00000092871.12	25	10	35	0	353	0	0	0
ENSG00000237222.3	0	0	0	0	0	0	0	1
ENSG00000198909.3	9	4	18	0	153	0	0	0
ENSG00000137831.10	6	0	1	0	71	0	0	0
ENSG00000168556.5	0	4	0	0	4	0	0	0
ENSG00000123933.10	21	8	123	0	818	0	0	0
ENSG00000159208.11	1	1	0	0	1	0	0	0
ENSG00000188677.10	1	0	1	0	28	0	0	0
ENSG00000162441.7	0	1	2	0	11	0	0	0
ENSG00000177993.3	0	0	0	0	0	0	0	3
ENSG00000204257.10	0	1	0	0	22	0	0	0
ENSG00000143375.10	3	0	0	0	6	0	0	0
ENSG00000100503.19	21	1	2	0	61	0	0	0
ENSG00000162849.11	4	0	0	0	60	0	0	0
ENSG00000232818.2	0	0	0	0	0	0	4	0
ENSG00000248594.2	0	0	0	0	0	0	0	3
ENSG00000272983.1	0	0	0	0	0	0	4	0
ENSG00000131650.9	10	3	5	0	9	0	0	0
ENSG00000188994.8	22	2	1	0	274	0	0	0
ENSG00000260532.1	0	0	0	0	0	0	2	0
ENSG00000205583.9	0	0	0	0	0	0	37	19
ENSG00000005206.12	0	0	0	0	0	0	698	1335
ENSG00000252481.1	0	0	0	0	0	0	78	0
ENSG00000107185.8	11	2	459	0	15	0	0	0
ENSG00000129158.6	15	311	1	0	1496	0	0	0
ENSG00000131653.8	57	23	82	0	1063	0	0	0
ENSG00000107669.13	7	6	1	0	359	0	0	0
ENSG00000122042.9	0	8	1	0	61	0	0	0
ENSG00000132879.9	49	28	738	0	80	0	0	0
ENSG00000054277.8	11	5	0	0	58	0	0	0
ENSG00000210112.1	0	0	0	0	0	0	230	0
ENSG00000169379.11	0	1	0	0	18	0	0	0
ENSG00000067836.8	23	8	34	0	286	0	0	0
ENSG00000261578.1	0	0	0	0	0	0	3	0
ENSG00000077147.10	15	19	76	0	68	0	0	0
ENSG00000267707.1	0	0	0	0	0	0	0	1
ENSG00000232019.1	0	0	0	0	0	0	4	1
ENSG00000256225.1	0	0	0	0	0	0	195	9
ENSG00000146918.15	11	3	2	0	135	0	0	0
ENSG00000180535.3	5	1	0	0	9	0	0	0
ENSG00000179409.6	5	8	1	0	21	0	0	0
ENSG00000255311.1	0	0	0	0	0	0	1	1
ENSG00000168314.13	0	0	0	0	2	0	0	0
ENSG00000112658.6	22	7	18	0	74	0	0	0
ENSG00000179044.11	2	0	0	0	3	0	0	0
ENSG00000255176.1	0	0	0	0	0	0	1	1
ENSG00000159140.13	436	0	4	0	469	0	0	0
ENSG00000111344.7	0	0	0	0	2	0	0	0
ENSG00000128590.4	1	5	3	0	7	0	0	0
ENSG00000203666.8	2	2	4	0	247	0	2	0
ENSG00000137731.9	2	0	6	0	117	0	1	0
ENSG00000101871.10	0	0	1	0	17	0	0	0
ENSG00000173715.11	7	1	7	0	109	0	0	0
ENSG00000108588.9	15	5	16	0	24	0	0	0
ENSG00000197006.9	8	5	4	0	76	0	0	0
ENSG00000260646.1	0	0	0	0	0	0	1	0
ENSG00000113812.9	11	7	1	0	13	0	0	0
ENSG00000130653.11	28	8	1	0	409	0	0	0
ENSG00000114391.8	9	0	0	0	8	0	0	0
ENSG00000249709.3	5	2	1	0	71	0	0	0
ENSG00000160633.8	75	5	0	0	341	0	0	0
ENSG00000108395.9	3	3	2	0	63	0	0	0
ENSG00000120889.8	73	6	54	0	607	0	0	0
ENSG00000235865.2	0	0	0	0	0	0	1	0
ENSG00000054598.5	0	0	1	0	0	0	0	0
ENSG00000227400.2	0	0	0	0	0	0	0	3
ENSG00000164754.8	19	9	4	0	23	0	0	0
ENSG00000121989.10	3	1	1	0	84	0	0	0
ENSG00000256152.2	0	0	0	0	0	0	0	1
ENSG00000149547.10	5	4	0	0	35	0	0	0
ENSG00000161544.5	9	7	18	0	284	0	0	0
ENSG00000237172.3	2	1	2	0	3	0	0	0
ENSG00000259520.1	0	0	0	0	0	0	0	4
ENSG00000225559.1	0	0	0	0	0	0	1	0
ENSG00000214160.5	12	2	2	0	37	0	0	0
ENSG00000161677.7	3	2	0	0	32	0	0	0
ENSG00000162889.6	19	34	37	0	620	0	0	0
ENSG00000272172.1	0	0	0	0	0	0	1	0
ENSG00000253619.1	0	0	0	0	0	0	0	36
ENSG00000215864.3	0	0	0	0	0	0	0	1
ENSG00000198276.9	203	390	0	0	2696	0	0	0
ENSG00000199574.1	0	0	0	0	0	0	5	0
ENSG00000102934.5	6	6	13	0	465	0	0	0
ENSG00000066455.8	4	0	0	0	42	0	0	0
ENSG00000152464.10	1	3	0	0	14	0	0	7
ENSG00000147065.12	0	0	0	0	3	0	0	0
ENSG00000135480.10	0	0	0	0	0	0	1	0
ENSG00000126583.6	0	0	0	0	9	0	0	0
ENSG00000203709.5	0	0	0	0	0	0	209	163
ENSG00000170965.5	0	0	0	0	4	0	0	11
ENSG00000204272.6	0	0	0	0	0	0	0	22
ENSG00000250424.3	0	0	0	0	1	0	0	0
ENSG00000196674.1	0	0	0	0	0	0	2	0
ENSG00000166925.4	72	43	13	0	149	0	0	4
ENSG00000170037.9	33	31	0	0	55	0	1	0
ENSG00000239794.2	0	0	0	0	0	0	2	0
ENSG00000163257.6	1	11	17	0	30	0	0	0
ENSG00000070423.13	35	4	29	0	734	0	0	0
ENSG00000143815.10	9	13	3	0	51	0	0	0
ENSG00000136891.9	4	6	1	0	96	0	0	0
ENSG00000136928.4	0	0	0	0	3	0	0	0
ENSG00000168795.4	5	3	2	0	24	0	0	0
ENSG00000183103.6	0	0	0	0	1	0	0	0
ENSG00000170417.10	0	0	2	0	79	0	0	28
ENSG00000199712.1	0	0	0	0	0	0	2	0
ENSG00000149328.10	0	0	0	0	12	0	0	0
ENSG00000261045.1	0	0	0	0	0	0	0	1
ENSG00000106636.3	3	0	12	0	24	0	0	0
ENSG00000034152.14	43	4	53	0	579	0	0	0
ENSG00000224356.3	0	0	0	0	0	0	37	47
ENSG00000196756.7	0	0	0	0	0	0	107	338
ENSG00000124222.17	78	256	54	0	180	0	0	0
ENSG00000260027.3	0	0	0	0	0	0	0	1
ENSG00000257727.1	17	15	5	0	30	0	1	0
ENSG00000184661.9	6	3	0	0	9	0	0	0
ENSG00000164385.5	0	0	0	0	1	0	0	0
ENSG00000139055.2	0	0	0	0	1	0	0	0
ENSG00000243725.2	0	2	3	0	28	0	0	0
ENSG00000130830.10	2	0	0	0	7	0	0	0
ENSG00000259168.1	0	0	0	0	0	0	0	1
ENSG00000114503.6	16	12	20	0	7	0	0	0
ENSG00000166347.14	7	7	2	0	294	0	0	0
ENSG00000205609.8	2	0	0	0	3	0	0	0
ENSG00000234840.1	0	0	0	0	0	0	1	10
ENSG00000207973.1	0	0	0	0	0	0	1	0
ENSG00000214706.6	40	1	28	0	55	0	0	0
ENSG00000126778.7	1	1	5	0	1	0	0	0
ENSG00000076924.7	28	0	0	0	228	0	0	0
ENSG00000256786.1	0	0	0	0	0	0	11	0
ENSG00000177082.8	22	0	3	0	62	0	0	0
ENSG00000171813.10	22	7	7	0	357	0	0	0
ENSG00000122707.7	1	0	0	0	19	0	0	0
ENSG00000273174.1	0	0	0	0	0	0	1	0
ENSG00000156234.7	0	0	0	0	1	0	0	0
ENSG00000095539.11	282	53	73	0	754	0	3	0
ENSG00000267072.1	0	0	0	0	0	0	0	10
ENSG00000114841.13	85	1	0	0	493	0	0	0
ENSG00000161277.9	2	0	3	0	12	0	0	0
ENSG00000005175.5	2	1	0	0	27	0	0	0
ENSG00000127947.11	22	249	1	0	241	0	0	0
ENSG00000134222.12	15	28	1	0	5	0	0	0
ENSG00000254415.3	1	0	0	0	0	0	0	0
ENSG00000230918.1	0	0	0	0	0	0	0	5
ENSG00000248550.3	0	0	0	0	0	0	0	1
ENSG00000199883.1	0	0	0	0	0	0	4	0
ENSG00000163029.11	9	4	2	0	115	0	0	0
ENSG00000182240.11	0	0	0	0	2	0	0	0
ENSG00000088854.11	25	3	54	0	376	0	0	0
ENSG00000167513.4	4	0	5	0	30	0	0	0
ENSG00000232196.2	0	2	0	0	0	0	0	0
ENSG00000110057.3	20	3	3	0	255	0	0	0
ENSG00000271816.1	0	0	0	0	0	0	3	46
ENSG00000249209.1	0	0	0	0	64	0	0	0
ENSG00000212864.2	15	8	3	0	8	0	0	0
ENSG00000140025.11	0	1	1	0	155	0	0	0
ENSG00000199023.1	0	0	0	0	0	0	1	0
ENSG00000072506.8	1	1	0	0	13	0	0	0
ENSG00000229017.2	0	0	0	0	0	0	1	39
ENSG00000252542.1	0	0	0	0	0	0	8	0
ENSG00000253516.1	0	0	0	0	0	0	1	0
ENSG00000168303.6	6	0	7	0	1	0	0	0
ENSG00000185561.8	8	7	0	0	18	0	0	0
ENSG00000225484.2	0	0	0	0	0	0	2	8
ENSG00000112218.7	0	0	0	0	1	0	0	0
ENSG00000133243.4	24	0	18	0	446	0	0	3
ENSG00000227627.1	0	0	0	0	0	0	0	11
ENSG00000183255.7	108	24	49	0	13613	0	0	0
ENSG00000143217.7	5	0	9	0	30	0	0	0
ENSG00000102383.9	0	0	0	0	3	0	0	0
ENSG00000105993.10	10	9	72	0	1033	0	0	0
ENSG00000160200.13	229	16	44	0	1992	0	0	0
ENSG00000171703.12	54	116	22	0	416	0	13	635
ENSG00000131355.10	0	0	0	0	4	0	0	0
ENSG00000075643.5	22	0	14	0	345	0	0	0
ENSG00000227450.2	4	1	1	0	0	0	0	0
ENSG00000120333.4	1	0	2	0	14	0	0	0
ENSG00000136560.9	11	5	0	0	235	0	0	0
ENSG00000128891.11	4	0	6	0	81	0	0	0
ENSG00000251389.1	0	0	0	0	0	0	1	0
ENSG00000248105.1	0	0	0	0	0	0	2	0
ENSG00000130528.7	12	3	0	0	23	0	0	0
ENSG00000166352.11	0	1	0	0	13	0	0	0
ENSG00000228506.1	0	0	0	0	0	0	6	11
ENSG00000186184.11	8	67	2	0	104	0	0	0
ENSG00000251432.2	0	0	0	0	0	0	0	30
ENSG00000239827.4	0	0	0	0	0	0	1	14
ENSG00000164088.13	12	0	4	0	14	0	0	0
ENSG00000232803.1	0	0	0	0	0	0	14	40
ENSG00000187904.3	0	0	0	0	0	0	2	31
ENSG00000102890.10	84	16	5	0	152	0	0	0
ENSG00000120833.9	0	4	0	0	1	0	0	0
ENSG00000110711.5	11	2	4	0	29	0	0	0
ENSG00000185670.7	3	0	1	0	1	0	0	3
ENSG00000241418.1	0	0	0	0	0	0	3	0
ENSG00000267575.2	0	0	0	0	0	0	35	26
ENSG00000254560.1	0	0	0	0	0	0	0	4
ENSG00000253394.1	0	0	0	0	0	0	0	1
ENSG00000173011.11	4	13	6	0	71	0	0	0
ENSG00000259664.1	0	0	0	0	0	0	0	1
ENSG00000249388.1	0	0	0	0	0	0	0	1
ENSG00000262879.1	0	0	0	0	0	0	56	128
ENSG00000204681.6	5	24	5	0	32	0	0	0
ENSG00000120662.11	4	0	0	0	22	0	0	0
ENSG00000204560.5	53	10	0	0	98	0	0	0
ENSG00000271912.1	0	0	0	0	0	0	13	0
ENSG00000145022.4	5	1	10	0	141	0	0	0
ENSG00000262943.3	0	0	0	0	0	0	257	1117
ENSG00000163002.8	3	0	0	0	55	0	0	0
ENSG00000198231.8	62	16	12	0	122	0	0	0
ENSG00000100987.10	0	0	0	0	1	0	0	0
ENSG00000127481.10	521	34	35	0	631	0	0	0
ENSG00000197558.7	0	0	0	0	0	0	28	34
ENSG00000134851.8	6	7	1	0	130	0	0	0
ENSG00000261572.1	0	0	0	0	0	0	9	0
ENSG00000273199.1	0	0	0	0	0	0	1	0
ENSG00000207730.1	0	0	0	0	0	0	7	0
ENSG00000126457.16	57	16	67	0	975	0	75	0
ENSG00000259445.1	0	0	0	0	0	0	0	1
ENSG00000178913.5	9	5	2	0	0	0	0	0
ENSG00000237738.1	0	0	0	0	0	0	1	76
ENSG00000165480.11	0	0	0	0	6	0	0	0
ENSG00000187134.8	52	0	148	0	335	0	0	0
ENSG00000137185.7	6	0	1	0	7	0	0	0
ENSG00000172889.11	2	0	0	0	11	0	0	0
ENSG00000129226.9	1	4	2	0	3	0	0	0
ENSG00000176294.3	0	0	0	0	2	0	0	0
ENSG00000170468.5	0	0	0	0	0	0	6	0
ENSG00000049883.10	2	0	1	0	10	0	0	1
ENSG00000109775.6	1	0	0	0	6	0	0	0
ENSG00000147465.7	0	1	0	0	2	0	0	0
ENSG00000136531.9	0	0	0	0	7	0	0	0
ENSG00000125850.6	0	0	0	0	1	0	0	736
ENSG00000224870.3	8	0	42	0	22	0	0	0
ENSG00000225273.3	0	0	0	0	0	0	0	4
ENSG00000166592.7	4	0	0	0	9	0	0	0
ENSG00000171163.11	53	16	6	0	240	0	0	0
ENSG00000186792.11	8	9	0	0	106	0	0	0
ENSG00000013441.11	34	21	0	0	47	0	0	0
ENSG00000102547.14	1	1	0	0	28	0	0	0
ENSG00000250588.2	1	1	0	0	36	0	0	0
ENSG00000257489.2	0	0	0	0	0	0	11	45
ENSG00000058673.11	25	9	4	0	96	0	0	0
ENSG00000107937.14	31	4	7	0	296	0	0	0
ENSG00000066629.12	0	0	0	0	6	0	0	0
ENSG00000241587.2	0	0	0	0	0	0	1	0
ENSG00000225667.1	0	0	0	0	0	0	0	1
ENSG00000179562.2	4	2	3	0	0	0	0	5
ENSG00000167904.10	0	4	0	0	22	0	0	1
ENSG00000174748.14	19	8	6	0	27	0	0	0
ENSG00000251451.1	0	0	0	0	0	0	2	0
ENSG00000083807.5	8	3	1	0	27	0	747	177
ENSG00000262410.1	0	0	0	0	0	0	7	0
ENSG00000124813.16	0	0	0	0	6	0	0	0
ENSG00000114388.8	10	4	0	0	151	0	0	0
ENSG00000143178.8	1	0	0	0	10	0	0	0
ENSG00000166507.12	38	18	26	0	114	0	0	0
ENSG00000097046.8	4	124	0	0	149	0	0	0
ENSG00000043355.6	2	0	0	0	1	0	0	0
ENSG00000164713.5	1	1	3	0	161	0	0	86
ENSG00000186998.11	2	1	0	0	98	0	0	0
ENSG00000213699.4	12	0	21	0	90	0	0	0
ENSG00000267420.1	0	0	0	0	0	0	0	1
ENSG00000264875.1	0	0	0	0	0	0	3	0
ENSG00000151849.10	4	0	0	0	111	0	0	0
ENSG00000259799.1	0	0	0	0	0	0	8	27
ENSG00000102172.11	11	1	0	0	162	0	0	0
ENSG00000090487.6	0	8	0	0	25	0	0	0
ENSG00000258938.1	0	0	0	0	0	0	3	0
ENSG00000184445.7	7	3	0	0	25	0	0	0
ENSG00000272752.1	0	0	0	0	0	0	451	2768
ENSG00000255872.3	0	0	0	0	0	0	37	2743
ENSG00000258378.1	0	0	0	0	0	0	0	2
ENSG00000064763.6	0	0	0	0	1	0	0	0
ENSG00000261455.1	0	0	0	0	0	0	9	0
ENSG00000224316.1	0	0	0	0	0	0	0	9
ENSG00000213013.4	0	0	0	0	0	0	1	0
ENSG00000132485.8	15	1	30	0	43	0	0	0
ENSG00000231154.1	0	0	0	0	0	0	2	2
ENSG00000129347.15	51	2	6	0	57	0	0	0
ENSG00000167244.13	335	1751	4033	0	6448	0	0	0
ENSG00000118298.6	0	0	0	0	1	0	0	0
ENSG00000169032.5	11	4	2	0	258	0	0	0
ENSG00000272754.1	0	0	0	0	0	0	5	0
ENSG00000130881.9	137	12	5	0	456	0	0	0
ENSG00000182179.6	18	0	0	0	67	0	0	0
ENSG00000141934.5	0	0	0	0	3	0	0	0
ENSG00000162882.10	14	3	5	0	178	0	0	0
ENSG00000266964.1	0	4	1	0	5	0	0	0
ENSG00000112984.7	0	0	0	0	2	0	0	0
ENSG00000257507.1	0	0	0	0	0	0	0	1
ENSG00000233836.3	0	0	0	0	0	0	0	2
ENSG00000224113.2	0	0	0	0	0	0	9	0
ENSG00000139197.6	14	16	4	0	23	0	0	0
ENSG00000153303.12	1	0	0	0	2	0	0	0
ENSG00000204920.6	1	0	0	0	9	0	0	0
ENSG00000103326.6	250	28	51	0	1750	0	0	0
ENSG00000221365.1	0	0	0	0	0	0	1	0
ENSG00000102554.9	1	3	0	0	5	0	0	0
ENSG00000032389.8	36	4	28	0	3838	0	0	0
ENSG00000213901.6	59	8	0	0	119	0	23	156
ENSG00000095139.9	4	2	3	0	42	0	0	0
ENSG00000122477.8	0	0	0	0	2	0	0	0
ENSG00000228701.1	0	0	0	0	0	0	0	1
ENSG00000157895.7	2	0	3	0	8	0	0	0
ENSG00000136279.14	33	0	306	0	267	0	0	0
ENSG00000212283.1	0	0	0	0	0	0	42	0
ENSG00000035687.9	4	1	2	0	42	0	0	0
ENSG00000221963.5	11	0	14	0	17	0	0	0
ENSG00000263345.1	0	0	0	0	0	0	4	19
ENSG00000187801.10	1	2	0	0	13	0	0	0
ENSG00000133019.7	0	0	0	0	1	0	0	0
ENSG00000174444.10	45	1	5	0	56	0	0	0
ENSG00000272544.1	0	0	0	0	0	0	2	0
ENSG00000232098.2	0	0	0	0	0	0	11	12
ENSG00000113389.11	2	0	0	0	2	0	0	0
ENSG00000140830.4	0	2	3	0	25	0	0	0
ENSG00000040487.8	3	16	10	0	94	0	0	0
ENSG00000269404.2	0	0	1	0	0	0	0	0
ENSG00000268051.1	0	0	0	0	0	0	2	0
ENSG00000259206.1	0	0	0	0	0	0	0	2
ENSG00000270015.1	0	0	0	0	0	0	59	0
ENSG00000050327.10	0	0	0	0	2	0	0	0
ENSG00000104044.11	0	0	0	0	3	0	0	0
ENSG00000215256.3	0	0	0	0	0	0	17	39
ENSG00000138166.5	2	1	0	0	2	0	0	0
ENSG00000262223.2	0	0	0	0	0	0	1	5
ENSG00000126581.8	24	8	4	0	61	0	0	0
ENSG00000261790.1	0	0	0	0	0	0	0	3
ENSG00000186231.12	0	1	0	0	12	0	0	0
ENSG00000099998.13	15	0	0	0	44	0	0	0
ENSG00000167523.9	5	1	39	0	11	0	0	0
ENSG00000136274.8	2	0	0	0	1	0	0	0
ENSG00000107140.11	16	6	0	0	22	0	0	0
ENSG00000034693.10	1	1	1	0	27	0	0	0
ENSG00000185298.8	24	0	59	0	133	0	0	0
ENSG00000212135.1	0	0	0	0	0	0	13	0
ENSG00000204130.8	7	5	0	1	35	0	0	0
ENSG00000123983.9	44	76	28	0	1112	0	0	0
ENSG00000130511.11	96	71	12	0	786	0	0	0
ENSG00000154265.11	3	11	1	0	110	0	0	0
ENSG00000065357.15	7	1	1	0	52	0	0	0
ENSG00000227278.1	0	0	0	0	0	0	1	0
ENSG00000168958.15	10	10	2	0	93	0	0	0
ENSG00000167397.10	56	24	23	0	26	0	0	0
ENSG00000170425.3	3	0	0	0	71	0	0	0
ENSG00000201555.1	0	0	0	0	0	0	1	0
ENSG00000237378.1	0	0	0	0	0	0	0	1
ENSG00000268194.1	0	0	3	0	0	0	0	0
ENSG00000156026.10	6	11	5	0	160	0	0	0
ENSG00000204469.8	443	6	9	0	280	0	0	0
ENSG00000157191.15	4	0	2	0	43	0	0	0
ENSG00000072310.12	160	27	66	0	1013	0	14	8
ENSG00000224184.1	0	0	0	0	0	0	0	6
ENSG00000206832.1	0	0	0	0	0	0	1	0
ENSG00000233255.1	0	0	0	0	0	0	0	17
ENSG00000267855.1	1	1	0	0	36	0	3	9
ENSG00000087152.11	23	125	140	0	131	0	1	58
ENSG00000196705.4	0	1	1	0	24	0	0	0
ENSG00000178852.11	0	2	0	0	6	0	0	0
ENSG00000166387.7	24	11	6	0	213	0	8	61
ENSG00000099904.11	134	2	73	0	1143	0	0	0
ENSG00000111674.4	40	304	11	0	329	0	0	0
ENSG00000117500.8	12	3	10	0	57	0	0	0
ENSG00000260232.1	0	0	0	0	0	0	0	5
ENSG00000182885.12	2	0	0	0	27	0	0	0
ENSG00000204463.8	203	44	0	0	221	0	0	0
ENSG00000177138.11	0	0	0	0	0	0	0	1
ENSG00000158169.7	0	2	16	0	187	0	0	0
ENSG00000142227.6	1	0	0	0	4	0	0	0
ENSG00000164124.6	0	11	3	0	46	0	0	0
ENSG00000257252.1	0	0	0	0	0	0	1	17
ENSG00000270761.1	0	0	0	0	0	0	1	0
ENSG00000151135.5	2	9	9	0	61	0	0	3
ENSG00000136146.10	8	1	0	0	50	0	0	60
ENSG00000157890.13	0	0	0	0	6	0	0	0
ENSG00000163743.9	5	0	2	0	16	0	0	0
ENSG00000034533.7	1	1	0	0	4	0	0	0
ENSG00000169894.13	0	0	0	0	2	0	0	0
ENSG00000179295.11	6	4	10	0	109	0	0	0
ENSG00000166573.4	0	0	0	0	2	0	0	0
ENSG00000231024.1	0	0	0	0	0	0	0	1
ENSG00000168438.10	2	0	0	0	16	0	0	0
ENSG00000077942.13	26	9	7	0	179	0	0	0
ENSG00000273374.1	0	0	0	0	0	0	2	0
ENSG00000182013.13	0	1	0	0	0	0	0	0
ENSG00000087253.7	6	0	1	0	61	0	0	0
ENSG00000183473.5	1	0	0	0	0	0	0	0
ENSG00000175827.2	0	0	0	0	0	0	50	2
ENSG00000015171.14	6	5	2	0	209	0	0	0
ENSG00000182732.12	0	0	0	0	3	0	0	0
ENSG00000100731.11	34	8	5	0	267	0	0	0
ENSG00000232121.1	0	0	0	0	0	0	0	1
ENSG00000200312.1	0	0	0	0	0	0	16	0
ENSG00000231131.2	0	0	0	0	0	0	0	7
ENSG00000118492.12	0	0	0	0	2	0	0	0
ENSG00000164327.8	12	0	7	0	275	0	0	0
ENSG00000196639.6	0	0	0	0	4	0	0	0
ENSG00000183530.9	12	5	18	0	133	0	0	0
ENSG00000169129.10	0	0	0	0	6	0	0	0
ENSG00000271781.1	0	0	0	0	0	0	4	0
ENSG00000178460.13	0	0	0	0	1	0	0	0
ENSG00000202363.1	0	0	0	0	0	0	4	0
ENSG00000254126.2	0	0	0	0	0	0	0	1
ENSG00000271955.1	0	0	0	0	0	0	0	5
ENSG00000173457.6	17	59	0	0	14	0	0	0
ENSG00000197980.7	0	0	0	0	4	0	0	0
ENSG00000272692.1	0	0	0	0	0	0	35	33
ENSG00000171051.4	0	0	0	0	1	0	0	0
ENSG00000170091.6	0	0	0	0	4	0	0	0
ENSG00000272711.1	0	0	0	0	0	0	3	0
ENSG00000102053.11	2	0	1	0	1	0	0	0
ENSG00000130363.7	3	1	1	0	5	0	0	0
ENSG00000251928.1	0	0	0	0	0	0	4	0
ENSG00000025293.11	12	4	4	0	343	0	0	0
ENSG00000151748.10	0	2	1	0	11	0	0	0
